"sourceClassName","sourceColumns","targetClassName","targetColumns","joinType","relationType","description"
"DWD_PURCHASE_ORDER_LINE","MATERIAL_CODE","DWS_MATERIAL_PRICE_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.MATERIAL_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.MATERIAL_CODE"
"DWD_PURCHASE_ORDER_LINE","SUPPLIER_CODE","DWS_MATERIAL_PRICE_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.SUPPLIER_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.SUPPLIER_CODE"
"DWD_PURCHASE_ORDER_LINE","FACILITY_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_ORDER_LINE","SUPPLIER_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.SUPPLIER_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.SUPPLIER_CODE"
"DWD_PURCHASE_ORDER_LINE","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_PURCHASE_ORDER_LINE","FACILITY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_ORDER_LINE","SUPPLIER_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.SUPPLIER_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.SUPPLIER_CODE"
"DWD_PURCHASE_ORDER_LINE","FACILITY_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_ORDER_LINE","SUPPLIER_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.SUPPLIER_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.SUPPLIER_CODE"
"DWD_PURCHASE_ORDER_LINE","FACILITY_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_ORDER_LINE","MATERIAL_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.MATERIAL_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.MATERIAL_CODE"
"DWD_PURCHASE_ORDER_LINE","SUPPLIER_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_ORDER_LINE.SUPPLIER_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.SUPPLIER_CODE"
"DWD_PURCHASE_REQUISITION_LINE","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWD_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWD_FACILITY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWD_ITEM_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWD_ITEM_FACILITY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","MATERIAL_CODE","DWD_ITEM_FACILITY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.MATERIAL_CODE ↔ DWD_ITEM_FACILITY.MATERIAL_CODE"
"DWD_PURCHASE_REQUISITION_LINE","MATERIAL_CODE","DWD_MATERIAL","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.MATERIAL_CODE ↔ DWD_MATERIAL.MATERIAL_CODE"
"DWD_PURCHASE_REQUISITION_LINE","QUOTATION_NO","DWD_QUOTATION","QUOTATION_NO","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.QUOTATION_NO ↔ DWD_QUOTATION.QUOTATION_NO"
"DWD_PURCHASE_REQUISITION_LINE","QUOTATION_NO","DWD_QUOTATION_LINE","QUOTATION_NO","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.QUOTATION_NO ↔ DWD_QUOTATION_LINE.QUOTATION_NO"
"DWD_PURCHASE_REQUISITION_LINE","MATERIAL_CODE","DWS_MATERIAL_PRICE_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.MATERIAL_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.MATERIAL_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","FACILITY_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.FACILITY_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.FACILITY_CODE"
"DWD_PURCHASE_REQUISITION_LINE","MATERIAL_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_PURCHASE_REQUISITION_LINE.MATERIAL_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.MATERIAL_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWD_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWD_FACILITY.FACILITY_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWD_ITEM_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWD_ITEM_FACILITY.FACILITY_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.FACILITY_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.FACILITY_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.FACILITY_CODE"
"DWD_QUOTATION","FACILITY_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION.FACILITY_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.FACILITY_CODE"
"DWD_QUOTATION_LINE","MATERIAL_CODE","DWD_ITEM_FACILITY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.MATERIAL_CODE ↔ DWD_ITEM_FACILITY.MATERIAL_CODE"
"DWD_QUOTATION_LINE","MATERIAL_CODE","DWD_MATERIAL","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.MATERIAL_CODE ↔ DWD_MATERIAL.MATERIAL_CODE"
"DWD_QUOTATION_LINE","REQUISITION_LINE_NO","DWD_PURCHASE_REQUISITION_LINE","REQUISITION_LINE_NO","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.REQUISITION_LINE_NO ↔ DWD_PURCHASE_REQUISITION_LINE.REQUISITION_LINE_NO"
"DWD_QUOTATION_LINE","REQUISITION_NO","DWD_PURCHASE_REQUISITION_LINE","REQUISITION_NO","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.REQUISITION_NO ↔ DWD_PURCHASE_REQUISITION_LINE.REQUISITION_NO"
"DWD_QUOTATION_LINE","REQUISITION_LINE_NO","DWD_REQUISITION_ORDER_LINK","REQUISITION_LINE_NO","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.REQUISITION_LINE_NO ↔ DWD_REQUISITION_ORDER_LINK.REQUISITION_LINE_NO"
"DWD_QUOTATION_LINE","REQUISITION_NO","DWD_REQUISITION_ORDER_LINK","REQUISITION_NO","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.REQUISITION_NO ↔ DWD_REQUISITION_ORDER_LINK.REQUISITION_NO"
"DWD_QUOTATION_LINE","MATERIAL_CODE","DWS_MATERIAL_PRICE_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.MATERIAL_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.MATERIAL_CODE"
"DWD_QUOTATION_LINE","MATERIAL_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_QUOTATION_LINE.MATERIAL_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.MATERIAL_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWD_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWD_FACILITY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWD_ITEM_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWD_ITEM_FACILITY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","MATERIAL_CODE","DWD_ITEM_FACILITY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.MATERIAL_CODE ↔ DWD_ITEM_FACILITY.MATERIAL_CODE"
"DWD_ROUTING_OPERATION","MATERIAL_CODE","DWD_MATERIAL","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.MATERIAL_CODE ↔ DWD_MATERIAL.MATERIAL_CODE"
"DWD_ROUTING_OPERATION","MATERIAL_CODE","DWS_MATERIAL_PRICE_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.MATERIAL_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.MATERIAL_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","FACILITY_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.FACILITY_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.FACILITY_CODE"
"DWD_ROUTING_OPERATION","MATERIAL_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_ROUTING_OPERATION.MATERIAL_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.MATERIAL_CODE"
"DWD_SUPPLIER","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_SUPPLIER","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_SUPPLIER_PAYMENT","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWD_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWD_FACILITY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWD_ITEM_FACILITY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWD_ITEM_FACILITY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWD_SUPPLIER","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWD_SUPPLIER.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWS_MATERIAL_PRICE_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWS_SUPPLIER_DELIVERY_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWS_SUPPLIER_DELIVERY_MONTHLY.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWS_SUPPLIER_PURCHASE_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWS_SUPPLIER_PURCHASE_MONTHLY.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT","FACILITY_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","FACILITY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.FACILITY_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.FACILITY_CODE"
"DWD_SUPPLIER_PAYMENT","SUPPLIER_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","SUPPLIER_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT.SUPPLIER_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.SUPPLIER_CODE"
"DWD_SUPPLIER_PAYMENT_LINE","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT_LINE.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_SUPPLIER_PAYMENT_LINE","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PAYMENT_LINE.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_SUPPLIER_PRICE_LIST","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_SUPPLIER_PRICE_LIST","MATERIAL_CODE","DWD_ITEM_FACILITY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.MATERIAL_CODE ↔ DWD_ITEM_FACILITY.MATERIAL_CODE"
"DWD_SUPPLIER_PRICE_LIST","MATERIAL_CODE","DWD_MATERIAL","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.MATERIAL_CODE ↔ DWD_MATERIAL.MATERIAL_CODE"
"DWD_SUPPLIER_PRICE_LIST","MATERIAL_CODE","DWS_MATERIAL_PRICE_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.MATERIAL_CODE ↔ DWS_MATERIAL_PRICE_MONTHLY.MATERIAL_CODE"
"DWD_SUPPLIER_PRICE_LIST","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
"DWD_SUPPLIER_PRICE_LIST","MATERIAL_CODE","DWS_SUPPLIER_QUALITY_MONTHLY","MATERIAL_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST.MATERIAL_CODE ↔ DWS_SUPPLIER_QUALITY_MONTHLY.MATERIAL_CODE"
"DWD_SUPPLIER_PRICE_LIST_CONFIG","CURRENCY_CODE","DIM_CURRENCY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST_CONFIG.CURRENCY_CODE ↔ DIM_CURRENCY.CURRENCY_CODE"
"DWD_SUPPLIER_PRICE_LIST_CONFIG","CURRENCY_CODE","DWS_SUPPLIER_PAYMENT_MONTHLY","CURRENCY_CODE","INNER","foreign_key","共享列物理关联 DWD_SUPPLIER_PRICE_LIST_CONFIG.CURRENCY_CODE ↔ DWS_SUPPLIER_PAYMENT_MONTHLY.CURRENCY_CODE"
